X,Y,Z,Settlement_gravedad_mm
0.13132171432476783,1.5,-0.7186802512398585,0.045681282223075784
0.4973930051715191,1.5,-1.0287827494854618,0.04553902012741703
0.856566297556522,1.5,-0.9115496377106436,0.045615839543823054
0.1654571962546009,1.5,-0.264359935042634,0.04581517561958321
0.3003669578042022,1.5,-1.0418748058644414,0.045526802600736854
0.3971307915720925,1.5,-0.8711915393471052,0.04562000488138086
0.5844991591310146,1.5,-0.8546722633970154,0.04563658837995759
0.4975260960403509,1.5,-0.688905718998376,0.04570996125784107
0.6814446391364128,1.5,-0.6882396893478944,0.04571276941981063
0.593116013253936,1.5,-0.5147701156777599,0.04577233433864054
0.7159623922299921,1.5,-0.3801670107771552,0.04582263869915607
0.40073378616308697,1.5,-0.5255130319343878,0.04576324789129958
0.5552079143537407,1.5,-0.327092614845678,0.04581651115719533
0.17960766035066916,1.5,-0.527315095677277,0.045756462783397046
0.7041875057867747,1.5,-1.0111358748627453,0.04555724918279925
0.17898114612338303,1.5,-0.8942958456259289,0.04560507028565434
0.854153715248763,1.5,-0.7283728004462593,0.04571101083024072
0.30709100827153285,1.5,-0.7042586359991487,0.04569149429039747
0.3602013114244193,1.5,-0.3288561354999954,0.045808009215408466
0.8754839427137455,1.5,-0.34610780762215365,0.04583798329607344
0.7744423748829128,1.5,-0.2165273559473606,0.045859638451449074
0.1440065219629469,1.5,-1.0585829519101246,0.04551766138257131
0.864190439382173,1.5,-1.0638804462567357,0.04552215752659995
0.7347582006009508,1.5,-0.8335806563537904,0.04565072382726158
0.1752299417181872,0.6605065551349465,-1.2,0.045449462507352344
0.48500203300308836,1.3222878316128233,-1.2,0.04544070565639031
0.8413619292167622,0.4665277914656872,-1.2,0.045450331427748625
0.8448356022164721,0.8321849392724335,-1.2,0.045447231274582923
0.5028841983066843,0.1709039779139057,-1.2,0.04545186941623788
0.17341072874928726,1.0182972753469117,-1.2,0.04544558482231091
0.14385114958431872,0.28467593774045397,-1.2,0.045451667801375537
0.8376202367904177,1.21875,-1.2,0.04544180605511107
0.7052629262261931,0.18787150663442778,-1.2,0.04545163779678916
0.5875917669823947,0.35087302610055926,-1.2,0.04545128060323514
0.4143146417217965,0.34695477639659283,-1.2,0.04545143169391695
0.49936002636778776,0.5119844034303986,-1.2,0.045450337157373843
0.31843284619329626,0.5061246176426422,-1.2,0.04545048813573117
0.4089244312132623,0.6731057971211812,-1.2,0.04544919434555134
0.5800744800108322,0.6931535391891657,-1.2,0.045448898577566045
0.48847330400809663,0.8443634430274036,-1.2,0.04544748552773746
0.291769717038195,0.839553695441406,-1.2,0.04544765594971877
0.38297275050178026,1.008849755256268,-1.2,0.04544557923597674
0.5516880499574015,1.0384853791086857,-1.2,0.04544503502285004
0.3048522214967494,1.178482386621059,-1.2,0.04544314472827689
0.8472878499242059,0.6454482838476518,-1.2,0.045448983258749055
0.8423712832462421,1.0189858168412365,-1.2,0.04544502021283337
0.29536153821336386,0.18755852811619061,-1.2,0.04545198281763442
0.6916131875649065,1.3292953250356343,-1.2,0.045440197400164604
