X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
5.0,3.7683839528222123,-9.499620655635685,85.2498695317078,2.328373814452817,87.57824334616062
5.0,2.5095612722108323,-8.612451187895529,95.03728362581876,2.9413184468008637,97.97860207261962
5.0,4.990921077312796,-10.38753740105394,75.01618282872116,1.8711742760830958,76.88735710480425
5.0,2.509078922687205,-10.387537401053937,73.7180945859948,2.052516838362237,75.77061142435704
2.5000000000000004,0.0,-12.556624327025936,39.87392204296673,0.9291834834434383,40.80310552641017
2.5,0.0,-6.443375672974064,118.12276994633766,4.709150126280321,122.83192007261798
1.4998558325730798,0.0,-9.5,84.0104527101828,2.558517359496733,86.56897006967954
3.50014416742692,0.0,-9.5,84.3319816977731,2.6151831042239735,86.94716480199708
3.400291472933393,0.0,-11.28516593942145,59.9210135556177,1.6035981954262013,61.5246117510439
1.584991658530147,0.0,-11.298426231060754,58.72533051241128,1.5265976778082333,60.251928190219516
3.4002914729333935,0.0,-7.714834060578553,105.25751050229671,3.6663739479908912,108.9238844502876
1.584991658530147,0.0,-7.701573768939246,105.44306379888677,3.8289814005297558,109.27204519941652
3.8348623139796594,0.0,-12.79605972830962,37.362263356021025,0.8965873545826639,38.25885071060369
1.1947943042045561,0.0,-12.765313915859979,36.26754559885323,0.8292481736593302,37.09679377251256
1.194794304204555,0.0,-6.234686084140019,119.91749951383801,5.225664887278768,125.14316440111678
3.8348623139796594,0.0,-6.2039402716903815,119.79194024880343,4.67449064489179,124.46643089369522
2.4992338156738616,0.0,-10.29297458087878,73.65526755406677,2.073033895285107,75.72830144935187
2.499193926860549,0.0,-8.702396886518182,93.88620604407943,3.0904622393936023,96.97666828347303
2.5000000000000004,7.5,-12.556624327025936,46.2307615882654,1.0981158679280796,47.32887745619348
2.5,7.5,-6.443375672974064,118.04747640523428,2.9332617138064023,120.98073811904068
3.50014416742692,7.5,-9.5,86.91659235949909,2.1639724214214056,89.0805647809205
1.4998558325730798,7.5,-9.5,86.90437823403548,2.12677028861485,89.03114852265033
3.400291472933393,7.5,-11.28516593942145,65.08606074698837,1.5966929537579944,66.68275370074636
1.584991658530147,7.5,-11.298426231060754,64.25810778299137,1.5517854649169607,65.80989324790833
3.4002914729333935,7.5,-7.714834060578553,106.23179444193964,2.6346441999106958,108.86643864185034
1.584991658530147,7.5,-7.701573768939246,106.30849819481129,2.661252706200301,108.9697509010116
3.8348623139796594,7.5,-12.79605972830962,43.530349617573805,1.0459175864179215,44.576267203991726
1.1947943042045561,7.5,-12.765313915859979,42.313936766873844,0.9873492309005982,43.30128599777444
1.194794304204555,7.5,-6.234686084140019,120.06527516936272,2.998809866489381,123.0640850358521
3.8348623139796594,7.5,-6.2039402716903815,119.81674882218378,2.9602251685602567,122.77697399074404
2.4992338156738616,7.5,-10.29297458087878,77.4597261700445,1.9066371760134047,79.36636334605791
2.499193926860549,7.5,-8.702396886518182,95.89966537312802,2.3748505366711896,98.2745159097992
2.4476264334453126,6.100413727510206,-14.0,20.79559258680478,0.41872473651782727,21.214317323322607
2.5000000000000004,1.443375672974064,-14.0,18.41892402188908,0.35204196868123816,18.770965990570318
1.4034339267291014,4.84417887570054,-14.0,19.19584169640894,0.36515526273907284,19.560996959148014
3.268661474133062,4.616915478061368,-14.0,19.741190148964513,0.38109473901383595,20.12228488797835
1.5579884296376372,2.9304964524253116,-14.0,18.243428838028265,0.3370654732994076,18.580494311327673
3.5604921853957245,2.691662894365146,-14.0,19.20811457739124,0.37265903391976707,19.580773611311006
1.1783491311906265,6.255819290793517,-14.0,20.429756307038875,0.40693965262065035,20.836695959659526
