X,Y,Z,Settlement_gravedad_mm
3.3206926447914036,5.0,-13.064210664392707,277.06638162563166
1.206820428769344,5.0,-11.3,309.48908688809234
3.3206926447914036,5.0,-9.535789335607294,336.38312534251605
1.0402301243865428,5.0,-16.36852633476485,207.05006025067658
3.459769875613456,5.0,-6.231473665235146,376.8243517967811
1.0402301243865448,5.0,-6.231473665235146,378.28754254145963
3.459769875613457,5.0,-16.36852633476485,208.91843050093237
2.25,3.700961894323342,-17.5,178.39591056568915
2.25,1.299038105676658,-17.5,176.96495052151133
3.208807771739497,2.5,-17.5,178.14068722721623
1.2911922282605033,2.5,-17.5,176.95653103612528
1.0652297610496788,1.1170401182780445,-17.5,176.08508223995275
3.434770238950321,1.1170401182780443,-17.5,177.61649738548152
1.065229761049679,3.8829598817219546,-17.5,177.88718811505927
3.434770238950321,3.882959881721955,-17.5,179.4412336545631
1.6044090587819444,0.2658784990240598,-5.1,391.3395297527728
0.3232117792137955,2.0939225013040685,-5.1,391.11581583226786
0.2217143596447903,1.1667841756428285,-5.1,391.5709915019436
2.4210940312907923,0.4192242610570215,-5.1,390.8512602475961
0.8805456052484575,0.24643273577044886,-5.1,391.65260620741884
0.22453879781135516,0.6546477671579785,-5.1,391.71408303933816
2.2500000000000004,3.700961894323342,-5.1,389.17982445037046
0.3654149158896385,0.22017000733443082,-5.1,391.7653712570192
0.5559577449679796,3.260801637271105,-5.1,390.3522905635946
0.2688388467218955,1.7281376474361754,-5.1,391.312169750593
0.6264684205425424,1.8350342845161514,-5.1,391.22722051491195
0.7467233916725735,2.2894066707379293,-5.1,390.92977600321336
1.1340118711094955,1.85332204947955,-5.1,391.0328435164301
1.0214186662884068,1.4359787966168513,-5.1,391.2870936044018
1.5601323603690787,1.5323303473527732,-5.1,391.03768894658555
1.389533786812922,1.1803432241077045,-5.1,391.248390466767
1.7462948653121617,2.145875070943078,-5.1,390.71488379050487
2.1766834530805435,1.4861865160828724,-5.1,390.7859949878565
2.5772427326514253,2.5879879597844826,-5.1,390.06084674188355
0.5923648524469197,1.385876957109994,-5.1,391.4156875083198
1.9585065412860683,0.3139059293103784,-5.1,391.1310447967032
2.1039577747896496,0.7828857130335992,-5.1,391.00863987090696
2.7085226453015414,0.9630486541339757,-5.1,390.4413114771417
3.1650206652719337,1.7002744549404991,-5.1,390.07844877340943
3.5477516284267567,0.8673157572066388,-5.1,390.0050340110774
0.22550770195216596,0.9124552691804414,-5.1,391.65607245998837
0.4520754204531293,0.7830146141964206,-5.1,391.66113348112617
0.4640656874367083,0.47895268669266944,-5.1,391.7240524067692
0.6788393105613295,0.6520351939616427,-5.1,391.64099245604024
0.6793788238449442,0.9126337105293569,-5.1,391.57923061312204
0.9054746405026904,0.782682936420396,-5.1,391.54217366320654
0.9123033032037654,1.0292196198915369,-5.1,391.4768634183883
1.1245931031549241,0.8963691897102564,-5.1,391.4515297158598
1.13073756186271,0.6491556599550433,-5.1,391.50141587024297
1.3920825341590755,0.7583128130753143,-5.1,391.36300380514774
1.3902814561513535,0.4753944360084521,-5.1,391.42227698349603
1.1319649316962979,0.39046595967824427,-5.1,391.55288720503154
1.3203593971949101,0.21815538548616853,-5.1,391.4839671444579
1.7030623338388842,0.5859846984115961,-5.1,391.24648777876007
0.9053989790762519,0.5212487698278554,-5.1,391.6104685821171
0.2250650011583597,1.4342369621229305,-5.1,391.47029348930573
0.4478609717234511,1.0341696640610887,-5.1,391.5903185451987
1.6834355016980505,0.968131778047409,-5.1,391.1732323325618
0.6121771550558579,0.2120643871579431,-5.1,391.7179655576998
0.6873086521079254,1.1725846345850948,-5.1,391.48135404703856
1.14084565063064,1.1591744132287156,-5.1,391.33971849329697
1.2782148520294172,1.3782492119037406,-5.1,391.2129201697417
0.2050477959380601,0.3862586115226543,-5.1,391.7610822705533
0.7643579845511503,4.138188745252396,-5.1,389.42201543369333
2.968616649263806,0.4499177344795272,-5.1,390.4203614632551
3.5888301037452344,2.590332845623193,-5.1,389.242487326404
1.3007037387112568,2.5291422666418093,-5.1,390.72533793662444
0.39395846806442514,2.6151093369409546,-5.1,390.79672177890876
0.7082053474757211,0.4221467546821119,-5.1,391.6825449337036
1.1073415384681506,0.17101081618697234,-5.1,391.5727518232728
3.407860341030975,3.718263019879995,-5.1,388.2768837185585
0.42633995640721684,1.2607032918874375,-5.1,391.5062807878292
0.7913815152072899,1.3915242314155765,-5.1,391.3725712112843
1.8788412734950053,2.84424914395918,-5.1,390.2617388260195
1.3714748927002591,3.2828433319744685,-5.1,390.2008377446414
0.17626737449065874,0.18098450009906075,-5.1,391.7901935537056
1.4714582193128525,4.030498492887552,-5.1,389.5325096705756
0.8406804657334054,1.6190131067606472,-5.1,391.2763051428841
0.8737636472232989,2.795460648713254,-5.1,390.57367493836483
0.9106515574876055,1.237696339147555,-5.1,391.4021338559462
1.3209916720679198,0.9716007399287733,-5.1,391.33970144006094
0.4293318269356381,1.5572914505331505,-5.1,391.38409214681
0.6486386845577687,1.5638789105551052,-5.1,391.3409609520312
0.0,2.5167135758715045,-33.86727757448578,16.844980162526294
0.0,2.5167135758715053,-18.932722425514214,166.6290964078903
0.0,1.7128057985958898,-26.4,103.62730662181153
0.0,1.7128057985958898,-30.355555555555554,60.07875714801694
0.0,1.7128057985958898,-22.444444444444443,139.77939349095055
0.0,3.2871942014041102,-28.377777777777773,82.8113772116861
0.0,3.2871942014041102,-24.422222222222217,122.88716334669387
0.0,1.473546622718767,-32.54020502481273,33.157715029133556
0.0,1.4735466227187664,-20.25979497518727,156.71079897242296
0.0,3.4154700193350402,-32.29747269638451,36.90256836741056
0.0,3.4154700193350402,-20.502527303615487,155.87652558638513
0.0,1.342561159719178,-28.377777777777776,82.52673288439446
0.0,1.342561159719178,-24.422222222222217,122.83652719729896
0.0,3.683094003867008,-30.34838342816579,60.46210092151085
0.0,3.657438840280822,-26.4,103.5265535538289
0.0,3.683094003867008,-22.451616571834208,140.16863895414394
0.0,3.846616121437312,-18.7585944045316,168.92081743793747
0.0,1.1313853730513876,-34.06594096430415,14.234790763995216
0.0,3.846616121437307,-34.04140559546839,15.167761910111789
0.0,1.1313853730513876,-18.734059035695854,167.27268384207449
4.5,2.5167135758715045,-33.86727757448578,19.236300435341818
4.5,2.5167135758715053,-18.932722425514214,169.86123378944075
4.5,1.7128057985958898,-26.4,103.43270758334246
4.5,1.7128057985958898,-30.355555555555554,60.69678662056111
4.5,1.7128057985958898,-22.444444444444443,140.2809543223172
4.5,3.2871942014041102,-28.377777777777773,82.85658594768104
4.5,3.2871942014041102,-24.422222222222217,122.66061659962565
4.5,1.473546622718767,-32.54020502481273,34.92375356916369
4.5,1.4735466227187664,-20.25979497518727,158.55345753958676
4.5,3.4154700193350402,-32.29747269638451,38.5369073635468
4.5,3.4154700193350402,-20.502527303615487,157.57942988195975
4.5,1.342561159719178,-28.377777777777776,82.49480629632014
4.5,1.342561159719178,-24.422222222222217,122.54828895923819
4.5,3.683094003867008,-30.34838342816579,61.184319771071
4.5,3.657438840280822,-26.4,103.41609433378238
4.5,3.683094003867008,-22.451616571834208,140.64826981170955
4.5,3.846616121437312,-18.7585944045316,172.18107931754366
4.5,1.1313853730513876,-34.06594096430415,16.111967478655213
4.5,3.846616121437307,-34.04140559546839,16.92258853376433
4.5,1.1313853730513876,-18.734059035695854,170.61567343798427
2.1838857657585713,0.0,-33.9637418260569,15.53937135637635
2.1838857657585686,0.0,-18.83625817394309,167.00070446455604
1.7128057985958898,0.0,-28.377777777777773,82.67200715591069
1.7128057985958898,0.0,-24.422222222222217,122.71825336508566
3.0102419948347094,0.0,-30.008186270501348,64.25259671951261
2.7871942014041102,0.0,-26.4,103.52774767074033
3.0102419948347077,0.0,-22.79181372949865,137.02912546094592
2.9167093924596816,0.0,-20.56591503382501,155.0904602976694
2.9167093924596825,0.0,-32.23408496617498,37.39254607255317
1.1781274534506154,0.0,-32.588526687594204,32.491118788984274
1.1781274534506152,0.0,-20.211473312405797,156.82857891646938
1.2181695624854405,0.0,-26.4,103.71371505095478
1.3977966177745185,0.0,-22.23178331589372,141.64156141631346
3.302048398966942,0.0,-28.308303920766935,83.2922277121347
3.302048398966942,0.0,-24.49169607923306,122.00320053528476
1.3977966177745178,0.0,-30.56821668410628,57.22169217430091
3.4201190316436496,0.0,-18.775990197109174,168.62851677746607
0.9724026438418373,0.0,-34.09489814717466,14.067391467822983
3.420119031643651,0.0,-34.02400980289082,15.229841903105141
0.9724026438418367,0.0,-18.705101852825333,167.45374371212324
2.1838857657585713,5.0,-33.9637418260569,17.908734377918762
2.1838857657585686,5.0,-18.83625817394309,170.86151944569716
1.7128057985958898,5.0,-28.377777777777773,82.82777544062046
1.7128057985958898,5.0,-24.422222222222217,122.75098235903211
3.0102419948347094,5.0,-30.008186270501348,64.91295856507907
2.7871942014041102,5.0,-26.4,103.42416206493047
3.0102419948347077,5.0,-22.79181372949865,137.59202290537723
2.9167093924596816,5.0,-20.56591503382501,157.23710287865785
2.9167093924596825,5.0,-32.23408496617498,39.41628169744918
1.1781274534506154,5.0,-32.588526687594204,34.65983185795538
1.1781274534506152,5.0,-20.211473312405797,159.3071742051142
1.2181695624854405,5.0,-26.4,103.57082585880113
1.3977966177745185,5.0,-22.23178331589372,142.35536538648037
3.302048398966942,5.0,-28.308303920766935,83.59706757794903
3.302048398966942,5.0,-24.49169607923306,122.02466005068827
1.3977966177745178,5.0,-30.56821668410628,58.39341611606318
3.4201190316436496,5.0,-18.775990197109174,172.25080934452805
3.420119031643651,5.0,-34.02400980289082,17.346446714167215
0.9724026438418373,5.0,-34.09489814717466,16.198110028089765
0.9724026438418367,5.0,-18.705101852825333,171.07637643838527
2.2499999999999996,3.700961894323342,-35.3,-0.0
2.25,1.299038105676658,-35.3,-0.0
3.208807771739497,2.5,-35.3,-0.0
1.291192228260503,2.5,-35.3,-0.0
1.0652297610496788,1.1170401182780445,-35.3,-0.0
3.434770238950321,1.1170401182780443,-35.3,-0.0
1.0652297610496788,3.8829598817219555,-35.3,-0.0
3.434770238950321,3.8829598817219555,-35.3,-0.0
0.9,0.14475819651125726,-0.9284674416526206,432.2217370910032
0.9,0.8679816002225019,-0.5743686905435648,434.12439095560165
0.9,0.8573047156660372,-0.9263880873812135,432.71540118453805
0.9,0.14784826775737583,-0.5855238756303106,433.5176768040843
0.9,0.5863910338468817,-0.1685248416662608,434.7977808392126
0.9,0.5833333333333331,-1.3556624327025935,429.10252808214835
0.9,0.264417640526367,-1.3434423909468192,429.96645437032277
0.9,0.25305333003674213,-0.12113524680944598,434.544204346399
0.9,0.8595302433696315,-1.2566992445893665,430.8308068037228
0.9,0.8647575063126782,-0.2452300785866508,434.96714647114857
0.9,0.1409350421189913,-1.0949387175361256,431.38373701722446
0.9,0.28729706132086147,-1.0149977302980522,431.84169667161564
0.9,0.2919385787189229,-0.8477154181600813,432.59814525155554
0.9,0.4307578737030589,-0.9353734352641566,432.20156493485666
0.9,0.43515286701994915,-0.767690872888532,433.0011775986555
0.9,0.4226260956928854,-1.0969055868479909,431.32691420002345
0.9,0.5798226512418037,-1.0218716346611945,431.8185807940725
0.9,0.29498506551257214,-0.6787073119811766,433.25090762006727
0.9,0.44347129685154063,-0.5998054253971543,433.61534341003147
0.9,0.5789189464187232,-0.7095478083914538,433.3252836936272
0.9,0.5905006897065601,-0.5340861490069206,433.96026568952306
0.9,0.4491720916938774,-0.43453836979056915,434.1112878002005
0.9,0.5914462101646524,-0.3572461270154663,434.4375003488578
0.9,0.7370348697361051,-0.45321302812641684,434.3150292997862
0.9,0.45030963147828035,-0.2724228177028778,434.4743916453637
0.9,0.3044370848020815,-0.35258419977034094,434.19999975896883
0.9,0.8612882186235262,-0.7539634678560343,433.4469208924613
0.9,0.7086329336884861,-0.8447785507196633,432.9356521567372
0.9,0.14885623974184092,-0.4221308574323026,433.9710001291252
0.9,0.8598940998874471,-1.0933037787042277,431.88639117706157
0.9,0.7098183785597396,-1.1807103057707682,431.0112527910119
0.9,0.43993302364834364,-1.3542921679196194,429.82853324280796
0.9,0.2981283410598814,-0.512215006666976,433.7674116305052
0.9,0.14658835141668802,-0.7582066047587552,432.9298462048045
0.9,0.27475593278324384,-1.1725227942566396,430.95507385407683
0.9,0.7555811683970859,-1.3625204460644016,429.9708740754172
0.9,0.5325487046211301,-1.2040456471114307,430.45036696335234
0.9,0.7506675149153612,-0.1391596401438071,435.0305600488607
0.9,0.1330997487710971,-1.2511795944736601,430.52302358263216
0.9,0.1669167758522189,-0.24809349686205007,434.3139165543817
0.9,0.7430945558087028,-1.0134104714474135,432.1252933886444
0.9,0.5466570544144043,-0.855852460385,432.66957647756203
0.9,0.4143954829050568,-0.1254731543420886,434.6719020006773
0.9,0.7288353075222199,-0.65695716866134,433.679252658
0.9,0.8762705526277554,-0.40838691127993476,434.6659297804634
0.9,0.7344279479339058,-0.2952934378030896,434.7230867543197
0.9,0.1206472593635635,-0.11616525484500406,434.4915990510214
0.9,0.8897516709122745,-0.10955303483524848,435.27651540382345
0.9,0.8808050551198112,-1.3820506933236811,430.09874239685723
0.9,0.11848987719798068,-1.3827751749236439,429.75322057768085
0.9,0.386856279454394,-1.2342417174165,430.5844895331794
0.9,0.31782246101487593,-0.22394178309736068,434.4532674987761
0.7550927524154314,1.0,-0.9271742641813205,432.76331083645493
0.753316047802389,1.0,-0.5825770524279793,434.1175008748777
0.15688732052658802,1.0,-1.0966091484767588,431.6541736837415
0.14716533713569632,1.0,-0.41673063117054365,434.2592171253864
0.15598711604578724,1.0,-0.7578383034481339,433.187800230881
0.43788680166280614,1.0,-1.3522062836237234,430.14260800209416
0.46811784204333584,1.0,-0.15333696327673496,434.9509059849123
0.7608126471974496,1.0,-1.2526395106010553,430.8252132200859
0.7542098117715637,1.0,-0.25076977044790505,435.04277852028474
0.7538938053029051,1.0,-0.7554372652581165,433.5061190699771
0.6085284591194604,1.0,-0.8430041944766407,433.0626322376171
0.6101337061951254,1.0,-1.012112866140785,432.2130660872025
0.46412373928329065,1.0,-0.9313446782450122,432.5434468216911
0.46130478256382823,1.0,-0.7624694770783517,433.30320928658455
0.4698273711615042,1.0,-1.0914492553807924,431.7488355233879
0.317533638902734,1.0,-1.0140017729454245,432.11108081397504
0.33370819148337477,1.0,-1.2006571289193115,431.0313127180775
0.16707225548741794,1.0,-1.2683412168580475,430.6199031415506
0.1654883802618955,1.0,-0.9274430478936018,432.46381246374796
0.6047034798412843,1.0,-0.6728484736203475,433.7344438875245
0.45429810910327073,1.0,-0.5935232866106965,433.8961473546279
0.5966981678546005,1.0,-0.5012325750024736,434.28537258076335
0.445711230989538,1.0,-0.4246462351397897,434.3819804273427
0.3008083039332066,1.0,-0.5083318961378838,434.0894703909442
0.5780667405236548,1.0,-0.31193532386329537,434.76444738904314
0.14006546751986376,1.0,-0.25063335424963196,434.6120256735571
0.2893879736734581,1.0,-0.339944137611895,434.5053877599078
0.15303850042448366,1.0,-0.5886433511027248,433.8101702103428
0.7413450453708779,1.0,-0.41423901420264264,434.6465265606446
0.7551433236943854,1.0,-1.0919659517268605,431.85457245265405
0.31080815992512295,1.0,-0.6806010956957982,433.53822550458784
0.6177867233421488,1.0,-1.169684543231789,431.3844372688006
0.6186406185717402,1.0,-1.3462583500955456,430.21315869642524
0.31593504237656395,1.0,-0.8498915257480728,432.8639949441256
0.6396964449665813,1.0,-0.1388706125239949,435.1494817997571
0.28180397824528425,1.0,-0.15492347736596734,434.8248868609737
0.2743101771513456,1.0,-1.3652846534507566,429.98172969379715
0.4169589772357898,1.0,-0.2832693781887963,434.6944915570724
0.777784275460934,1.0,-0.11718161755603362,435.3276283256467
0.7792390249605201,1.0,-1.3847631371257585,429.98592352547894
0.12221572453906564,1.0,-0.11718161755603296,434.79393720839295
0.11852876885398157,1.0,-1.3872403002939013,429.8855994622726
0.4930496130524582,1.0,-1.2258600496243024,431.02705169952344
0.44992222379507885,0.8769922987870701,-1.5,429.10194491650543
0.765664386925177,0.41611970619706873,-1.5,429.1031591741084
0.13537223898330036,0.41626964129884003,-1.5,429.10441726690306
0.45174343880671125,0.15545053796173053,-1.5,429.10449772944753
0.1443375672974064,0.7499999999999998,-1.5,429.1031104320484
0.7599799884422224,0.746808587474734,-1.5,429.10190585446793
0.6363362337656551,0.16616797128852187,-1.5,429.10406250524005
0.5303913231674348,0.3197773581873652,-1.5,429.10410928857
0.3730244501838438,0.3205514909413464,-1.5,429.10434134857894
0.45268713625523366,0.4598708836614021,-1.5,429.1038385540194
0.26929348922085994,0.1654740341858746,-1.5,429.1047441839981
0.14319507570941536,0.5832671624386954,-1.5,429.10387742312065
0.2834465048746796,0.6563801404348847,-1.5,429.1034183807042
0.7577994715676284,0.5827102711675225,-1.5,429.1026527989164
0.6195494649563171,0.6574386185351375,-1.5,429.1027799700666
0.2886827546739927,0.47681052020080955,-1.5,429.1040905594608
0.28076561020536894,0.8503309552688613,-1.5,429.1025510854333
0.6192343897946313,0.850330955268861,-1.5,429.10172921829286
0.6146725687542554,0.4843317063435023,-1.5,429.10342495180873
0.12779551701010322,0.2553019766272695,-1.5,429.1047406261655
0.7738589848970856,0.2552210952446987,-1.5,429.10355003486677
0.4505321401516468,0.6974316814774708,-1.5,429.103033547727
0.7765313915859974,0.880520569579544,-1.5,429.10105020269714
0.12346860841400233,0.8805205695795445,-1.5,429.1025374904728
0.11541780124619268,0.11748853549596208,-1.5,429.104904973139
0.7816054122746461,0.11828519243273386,-1.5,429.10368836920804
0.23883369001442,0.32688153265082803,-1.5,429.1045463902743
0.39407953046538324,0.5703831415041241,-1.5,429.1035895803598
0.6641846995019216,0.32832356745223135,-1.5,429.1037427766427
0.5096375725089104,0.5757743799036854,-1.5,429.1033339973683
0.0,0.7492333186822975,-1.127582907453875,429.10353070091685
0.0,0.4166666666666664,-1.3556624327025935,429.10466853437066
0.0,0.1563666820693442,-1.25,429.1052731106156
0.0,0.7492333186822974,-1.3724170925461252,429.1034047103514
0.0,0.4166666666666664,-1.1443375672974065,429.10483120635126
0.0,0.583300071093741,-1.1402548531057,429.10430299633873
0.0,0.5833000710937409,-1.3597451468943,429.1041391998184
0.0,0.2548742700112868,-1.1277243392042589,429.10519692069954
0.0,0.25487427001128676,-1.3722756607957414,429.1049881000478
0.0,0.8561293975766386,-1.25,429.1028973174388
0.0,0.6675862564699045,-1.25,429.1038949086401
0.0,0.5002872558990474,-1.25,429.10454264318497
0.0,0.33396575115549587,-1.25,429.1049863519578
0.0,0.12200846792814615,-1.3779915320718539,429.1051513968193
0.0,0.12200846792814622,-1.1220084679281463,429.10537977614973
0.0,0.8788401225741572,-1.1211598774258429,429.10281313249175
0.0,0.8788401225741573,-1.3788401225741571,429.1026989786024
0.9,0.5833333333333331,-1.1443375672974065,429.1025064781997
0.9,0.1563666820693442,-1.25,429.1034997027526
0.9,0.8436333179306557,-1.25,429.100834016201
0.9,0.4166666666666664,-1.3556624327025935,429.1028862790134
0.9,0.41666666666666646,-1.1443375672974065,429.10308984159326
0.9,0.7451257299887126,-1.3722756607957414,429.10129910738755
0.9,0.7451257299887127,-1.1277243392042589,429.10159256748284
0.9,0.2548742700112868,-1.1277243392042589,429.1034562946418
0.9,0.2548742700112868,-1.3722756607957414,429.103196180834
0.9,0.4999999999999998,-1.25,429.10281516218157
0.9,0.33371279447532187,-1.25,429.10322356246655
0.9,0.6662872055246778,-1.25,429.10200171575895
0.9,0.8779915320718535,-1.1220084679281466,429.10068157081923
0.9,0.8779915320718538,-1.3779915320718537,429.1005474122851
0.9,0.12200846792814615,-1.3779915320718539,429.1033726302301
0.9,0.12200846792814622,-1.1220084679281463,429.1036310305066
0.7556624327025936,0.0,-1.25,429.1041162204456
0.1443375672974064,0.0,-1.25,429.1053085072399
0.4500000000000002,0.0,-1.3500144167426922,429.10480734581193
0.4500000000000002,0.0,-1.1499855832573078,429.10496683501407
0.27148340605785526,0.0,-1.1599708527066608,429.10526384243855
0.2701573768939247,0.0,-1.3415008341469854,429.10509297605
0.6285165939421449,0.0,-1.3400291472933392,429.1044278841
0.6298426231060754,0.0,-1.1584991658530146,429.10456436857515
0.779605972830962,0.0,-1.383486231397966,429.1038914161337
0.12039402716903805,0.0,-1.116513768602034,429.1053835425521
0.12346860841400209,0.0,-1.3805205695795446,429.105146015304
0.7765313915859979,0.0,-1.1194794304204556,429.104094241777
0.5292974580878784,0.0,-1.249923381567386,429.10474098866996
0.3702396886518184,0.0,-1.2500726295512823,429.1050493503566
0.7556624327025936,1.0,-1.25,429.1003489910906
0.1443375672974064,1.0,-1.25,429.1019511703158
0.4500000000000002,1.0,-1.3500144167426922,429.10133993452723
0.4500000000000002,1.0,-1.1499855832573078,429.10157562452554
0.27148340605785526,1.0,-1.1599708527066608,429.1018952415525
0.2701573768939247,1.0,-1.3415008341469854,429.1017549221997
0.6285165939421449,1.0,-1.3400291472933392,429.1008511387862
0.6298426231060754,1.0,-1.1584991658530146,429.1009891829517
0.779605972830962,1.0,-1.383486231397966,429.1002321098871
0.12039402716903805,1.0,-1.116513768602034,429.1020871709611
0.12346860841400209,1.0,-1.3805205695795446,429.1018283565969
0.7765313915859979,1.0,-1.1194794304204556,429.1003717219422
0.5292974580878784,1.0,-1.249923381567386,429.101238256689
0.3702396886518184,1.0,-1.2500726295512823,429.1016725414428
0.44992222379507885,0.8769922987870701,-1.0,429.10231060690114
0.765664386925177,0.41611970619706873,-1.0,429.1035314380317
0.13537223898330036,0.41626964129884003,-1.0,429.1047983320116
0.45174343880671125,0.15545053796173053,-1.0,429.10489753864096
0.1443375672974064,0.7499999999999998,-1.0,429.1034638233114
0.7599799884422224,0.746808587474734,-1.0,429.10211203281966
0.6363362337656551,0.16616797128852187,-1.0,429.10445365951557
0.5303913231674348,0.3197773581873652,-1.0,429.10443954027505
0.3730244501838438,0.3205514909413464,-1.0,429.10478708637385
0.45268713625523366,0.4598708836614021,-1.0,429.10427675090335
0.26929348922085994,0.1654740341858746,-1.0,429.1051782829995
0.14319507570941536,0.5832671624386954,-1.0,429.10425440846353
0.2834465048746796,0.6563801404348847,-1.0,429.1037951600879
0.7577994715676284,0.5827102711675225,-1.0,429.10298259594566
0.6195494649563171,0.6574386185351375,-1.0,429.1030632053915
0.2886827546739927,0.47681052020080955,-1.0,429.10447581705165
0.28076561020536894,0.8503309552688613,-1.0,429.1028025580452
0.6192343897946313,0.850330955268861,-1.0,429.1019999882226
0.6146725687542554,0.4843317063435023,-1.0,429.1037875806999
0.12779551701010322,0.2553019766272695,-1.0,429.1051870971285
0.7738589848970856,0.2552210952446987,-1.0,429.1039124895074
0.4505321401516468,0.6974316814774708,-1.0,429.10331904574775
0.7765313915859974,0.880520569579544,-1.0,429.10120414774826
0.12346860841400233,0.8805205695795445,-1.0,429.102782228787
0.11541780124619268,0.11748853549596208,-1.0,429.10534797280394
0.7816054122746461,0.11828519243273386,-1.0,429.1040344168114
0.23883369001442,0.32688153265082803,-1.0,429.10496053636984
0.39407953046538324,0.5703831415041241,-1.0,429.1039532067614
0.6641846995019216,0.32832356745223135,-1.0,429.1041047976369
0.5096375725089104,0.5757743799036854,-1.0,429.1036979690052
0.0,0.19204125450425638,-3.0758672459424323,417.7055916884496
0.0,1.7207096858353834,-4.852678397025818,394.9811417018556
0.0,1.1509990628967492,-1.4143823764542542,430.47920533499314
0.0,1.1537602089528731,-1.5998119535753386,429.08580600669075
0.0,1.3186839900631224,-1.500786498041701,430.20533871565004
0.0,1.321829631591477,-1.7024836933543028,428.7966700859949
0.0,1.5030365492013218,-1.5868412254925675,429.8453831966701
0.0,1.506595405247129,-1.819418659881085,428.2295219669076
0.0,1.6872661545290997,-1.719324468445956,429.0964894733766
0.0,1.7405836190968405,-1.9859851388491125,427.1897447710501
0.0,0.20242936551580804,-3.7607688490009883,410.019640352051
0.0,1.3225999355511266,-1.9115185101674466,427.39257006551094
0.0,1.1485132752491694,-0.7542942316899506,433.4783298994677
0.0,1.9545265747172103,-1.7357926191702044,429.147226391912
0.0,0.1828657219935958,-2.420538886014851,423.7583713560917
0.0,2.6654957307994795,-4.603140767702469,397.96228059785875
0.0,0.9273644505551062,-4.872871606639871,395.00921046163677
0.0,1.7065967687527914,-1.4075627212993984,431.1959619578825
0.0,0.759599823005247,-1.6624501250471222,428.60721867177205
0.0,1.622943410517403,-0.18596956748163151,435.4788362381395
0.0,0.19682560171614996,-4.242516732069611,403.9025479622331
0.0,3.456335961039036,-0.6066546431220745,433.8789323180163
0.0,1.1404697566303688,-1.0944987409822788,432.0299744308317
0.0,2.30500367019132,-0.2854771945760959,435.47867447595644
0.0,0.4166666666666664,-1.6412456502265904,428.6508784654758
0.0,2.1194341243390866,-1.404331771228263,431.28410336619766
0.0,2.324461083935385,-1.8170131587721592,428.56620142108176
0.0,2.0431463369138685,-2.1509263182805864,426.03108392247185
0.0,1.7045736173988928,-2.293238976036176,424.76879129681157
0.0,2.0209998568684653,-2.610346162577917,422.04839443025696
0.0,1.7690825521093563,-2.821031392061133,420.0388390179735
0.0,1.3580643261293963,-2.591084985476109,422.189382252511
0.0,1.3680747468295669,-2.9247317836016213,419.05097893381577
0.0,1.1355328381717003,-0.41229577245113,434.4550607129384
0.0,0.18240155915498796,-2.0122079283283565,426.74742026102547
0.0,1.8961344435934546,-1.095670729412543,432.9558254287753
0.0,2.2980445076796845,-1.0490694077696379,433.1600316032129
0.0,0.4029955906155621,-4.881160808479329,395.01900302374213
0.0,2.454119249956361,-2.3584594664945913,424.2973993687281
0.0,2.5176070494025007,-2.926514320981743,418.82353224186795
0.0,3.0098023109835754,-2.5634706544424226,422.37521582412506
0.0,3.086930324431557,-3.2707982917479055,414.87853363322074
0.0,2.5188679043757354,-3.555791834245551,411.90682239745735
0.0,1.2669287082730027,-0.15173818299443642,435.12469450022115
0.0,1.5860131115093443,-1.0759224690572058,432.80960988901757
0.0,1.701038776590172,-0.8168039502789695,433.94929198986745
0.0,2.9274581069180443,-4.064577854335264,405.0036853257487
0.0,0.9703380435600935,-1.681338276783848,428.42762106478324
0.0,0.8443075966615279,-1.8334292735069018,427.6979236561715
0.0,0.6573897986195386,-1.816147285873254,427.9240593173446
0.0,0.7321616080935804,-2.005385107538853,426.6992406612931
0.0,0.9293771107218426,-2.0264888400112113,426.5039960429363
0.0,0.8183952282059643,-2.1975077509549283,425.36636432759144
0.0,0.6073613628598933,-2.1804727378260242,425.57356934746997
0.0,0.6983109652154715,-2.3751854076978893,424.0605292264282
0.0,1.0236127911656647,-2.210058296706549,425.2554346762367
0.0,1.3026006824407284,-1.3274657237259868,431.2550399378916
0.0,0.48805927782101444,-2.3557233143426197,424.2438597600186
0.0,0.5823016201575889,-2.5522101025821895,422.62507479659024
0.0,0.7950614637662463,-2.5712282573464353,422.41918704603313
0.0,0.676458916140411,-2.7516231405015574,420.8197680538654
0.0,0.893357276824579,-2.77081532650815,420.5871418635777
0.0,0.7723272317779826,-2.9537906444234476,418.8630401509389
0.0,0.4422133257251224,-2.739919152181706,420.97228517986883
0.0,0.9870278452625321,-2.975879829511016,418.604877909334
0.0,0.8634973950714337,-3.160810508585806,416.74013103437335
0.0,1.0861405202337178,-3.1816696527917867,416.4792329227184
0.0,0.9516205774825625,-3.3743593253851025,414.4146402646089
0.0,1.1915324203022846,-3.388252989846733,414.21851326948246
0.0,1.0496157669975388,-3.5859491162043455,411.9661549029639
0.0,0.731051861315849,-3.350950219569947,414.70272323762464
0.0,1.2943997963711067,-3.5995152226757128,411.75349224821684
0.0,1.1596422802045814,-3.7959901580002793,409.4318545058573
0.0,1.4005925493982176,-3.8131558192369672,409.1411125165527
0.0,1.2656360742038233,-4.012090749535364,406.70063975195677
0.0,1.023589856098623,-3.9933856511155006,407.01157159760015
0.0,1.4277219596187183,-3.404082006493922,413.977377729156
