X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
1.0,0.9375,0.0,178.7889643930977,40.45650078713891,219.2454651802366
1.0,1.125,0.0,178.85982266214063,39.685589493381684,218.5454121555223
1.0,1.3125,0.0,179.08753766504876,37.78472127804656,216.87225894309532
1.0,1.5,-0.3334731142403211,178.71803218554464,39.361545055739924,218.07957724128457
1.0,1.5,-0.16694622848064217,179.0470507554219,36.82796059362025,215.87501134904215
1.0,0.1875,-0.5,178.09028299360293,44.19263615878458,222.2829191523875
1.0,0.375,-0.5,178.08855235411042,44.176785986873256,222.26533834098367
1.0,0.5625,-0.5,178.08566526882657,44.15450014859081,222.2401654174174
1.0,0.75,-0.5,178.08152719009468,44.12193803944069,222.20346522953537
1.0,0.9375,-0.5,178.076472290727,44.08392729618464,222.16039958691164
1.0,1.125,-0.5,178.0704584526086,44.03822855751699,222.10868701012558
1.0,1.3125,-0.5,178.06372145920042,43.991003522456424,222.05472498165685
0.2,0.0,-0.5,178.09573887779274,44.23354937141724,222.32928824920998
0.4,0.0,-0.5,178.09501526100914,44.22725729688014,222.32227255788928
0.6,0.0,-0.5,178.09399696712805,44.21859098413475,222.3125879512628
0.8,0.0,-0.5,178.09276856564986,44.208948915085585,222.30171748073545
0.2,1.5,-0.5,178.06278923797726,44.008817921153195,222.07160715913045
0.4,1.5,-0.5,178.0616274137323,43.99859609223469,222.060223505967
0.6,1.5,-0.5,178.06044266804741,43.98452346717292,222.04496613522033
0.8,1.5,-0.5,178.0586435598789,43.96452390322389,222.0231674631028
0.2,1.5,0.0,178.67579122212564,41.19525600177852,219.87104722390416
0.4,1.5,0.0,178.61111403242032,40.930217324493924,219.54133135691424
0.6,1.5,0.0,178.6439657482664,40.22502321937503,218.86898896764143
0.8,1.5,0.0,178.8667652311737,38.507335724311815,217.37410095548552
0.0,0.0,-0.2999999999999998,178.09643479554603,44.23837277962073,222.33480757516676
0.0,0.1875,-0.09999999999999998,178.09579412511908,44.23329121079402,222.3290853359131
0.0,0.375,-0.09999999999999998,178.094013839499,44.21992140552712,222.31393524502613
0.0,0.5625,-0.09999999999999998,178.09127490412658,44.19982373654028,222.29109864066686
0.0,0.75,-0.09999999999999998,178.08720453020788,44.17042740628213,222.25763193649001
0.0,0.9375,-0.09999999999999998,178.08242524237363,44.137204231866804,222.21962947424043
0.0,1.125,-0.09999999999999998,178.07682485440975,44.09936745413074,222.1761923085405
0.0,1.3125,-0.09999999999999998,178.07046546542,44.058364342128215,222.12882980754821
0.0,1.5,-0.2999999999999998,178.0638479239356,44.01731224574445,222.08116016968006
1.0,0.0,-0.2999999999999998,178.09168370983153,44.2022792368536,222.29396294668513
1.0,0.1875,-0.09999999999999998,178.09112765710006,44.19737421649364,222.2885018735937
1.0,0.375,-0.09999999999999998,178.08928821867957,44.18249485247722,222.2717830711568
1.0,0.5625,-0.09999999999999998,178.08632046576253,44.15845020533223,222.24477067109476
1.0,0.75,-0.09999999999999998,178.0822800396822,44.127272109063824,222.209552148746
1.0,0.9375,-0.09999999999999998,178.07715507602504,44.088436475322965,222.165591551348
1.0,1.125,-0.09999999999999998,178.07110210051937,44.04500438822467,222.11610648874404
1.0,1.3125,-0.09999999999999998,178.06434995113963,43.99887061578556,222.0632205669252
1.0,1.5,-0.2999999999999998,178.05655214816815,43.948025228043775,222.00457737621193
0.2,0.0,-0.09999999999999998,178.09604924414927,44.234865004351434,222.3309142485007
0.4,0.0,-0.09999999999999998,178.0956155607595,44.23068930921667,222.32630486997618
0.6,0.0,-0.09999999999999998,178.0942667452153,44.219621214266624,222.31388795948192
0.8,0.0,-0.09999999999999998,178.0930420010843,44.21062443602722,222.30366643711153
0.2,1.5,-0.09999999999999998,178.0635408010729,44.014018099577214,222.0775589006501
0.4,1.5,-0.09999999999999998,178.06254792898378,44.00415575955341,222.0667036885372
0.6,1.5,-0.09999999999999998,178.0611036409921,43.989514505147554,222.05061814613964
0.8,1.5,-0.09999999999999998,178.05925450301456,43.971624520205154,222.0308790232197
0.0,0.0,-4.724999543455094,135.4469343337451,8.155441053625623,143.60237538737073
0.0,0.0,-4.454652933463072,139.94469786292356,9.386668460782545,149.3313663237061
0.0,0.0,-4.188881419700456,144.1447019773168,10.74439615286559,154.8890981301824
0.0,0.0,-3.927607578427266,148.0728544723971,12.19736078240237,160.27021525479947
0.0,0.0,-3.670755311600163,151.73131169609456,13.763594545826606,165.49490624192117
0.0,0.0,-3.4182497957903895,155.12211639870478,15.454928183001556,170.57704458170633
0.0,0.0,-3.1700174501327347,158.26300005580902,17.264600076776787,175.5276001325858
0.0,0.0,-2.9259859559050763,161.16546914042524,19.181805510967138,180.34727465139238
0.0,0.0,-2.6860842396042224,163.82839418394178,21.221074576443073,185.04946876038485
0.0,0.0,-2.4502424349236196,166.26030661913444,23.38600641611012,189.64631303524456
0.0,0.0,-2.2183917446584367,168.4640916907015,25.67645665373192,194.14054834443343
0.0,0.0,-1.9904647509035227,170.46566145875016,28.074671588372553,198.54033304712272
0.0,0.0,-1.766394962358059,172.2274402015916,30.544962261495982,202.7724024630876
0.0,0.0,-1.5461171033175676,173.79772783297668,33.03016865301868,206.82789648599535
0.0,0.0,-1.329567085477652,175.15642904039493,35.50925120595312,210.66568024634805
0.0,0.0,-1.116681732768468,176.27069720677312,37.88586214222573,214.15655934899885
0.0,0.0,-0.9073990693764751,177.1374732118437,40.12205634891012,217.25952956075383
0.0,0.0,-0.7016581015426953,177.7596034847254,42.23819383941964,219.99779732414504
0.0,1.6871107443698115,0.0,179.17967842611208,35.07392096408137,214.25359939019344
0.0,1.8742214887396227,0.0,179.51046313294827,29.79516661068152,209.3056297436298
